CustomerID,Age,Gender,Country,AcquisitionChannel,SignupDate
C00902,31.0,Male,US,Organic,2023-02-17 00:00:00
C00903,36.0,Female,GB,Organic,2023-09-04 00:00:00
C00904,42.0,M,FR,Organic,2025-09-23 00:00:00
C00905,29.0,Male,IT,Paid Social,2024-06-01 00:00:00
C00906,28.0,Male,FR,Organic,2025-03-10 00:00:00
C00907,23.0,Male,DE,Paid Search,2024-04-08 00:00:00
C00908,24.0,Male,US,Paid Social,2023-07-15 00:00:00
C00909,18.0,Female,IT,Paid Search,2024-02-23 00:00:00
C00910,41.0,Male,US,Paid Social,2023-04-14 00:00:00
C00911,50.0,,US,Organic,2025-05-18 00:00:00
C00912,47.0,Male,US,Email,2023-07-26 00:00:00
C00913,19.0,F,FR,Paid Search,2024-02-29 00:00:00
C00914,41.0,Female,GB,Organic,2026-01-09 00:00:00
C00915,47.0,Male,FR,Partner,2024-10-29 00:00:00
C00916,,Male,CA,Paid Social,31.05.2024
C00917,35.0,Non-binary,GB,Paid Social,2024-09-03 00:00:00
C00918,18.0,Non-binary,GB,Partner,2025-06-02 00:00:00
C00919,36.0,Female,US,Organic,2023-10-14 00:00:00
C00920,24.0,Male,GB,Partner,2024-12-18 00:00:00
C00921,36.0,Female,FR,Paid Social,2025-09-10 00:00:00
C00922,20.0,Prefer not to say,DE,Paid Search,2024-10-07 00:00:00
C00923,39.0,Non-binary,US,Organic,2024-05-18 00:00:00
C00924,43.0,Male,FR,Organic,2023-06-13 00:00:00
C00925,27.0,Male,CA,Email,2023-10-07 00:00:00
C00926,24.0,Male,US,Organic,2025-12-02 00:00:00
C00927,18.0,Male,US,Organic,2024-09-01 00:00:00
C00928,32.0,Female,DE,Paid Social,2023-12-06 00:00:00
C00929,29.0,Male,CA,Partner ,2024-04-16 00:00:00
C00930,20.0,Male,FR,Organic,2024-10-13 00:00:00
C00931,38.0,Male,US,Referral,2024-08-28 00:00:00
C00932,30.0,Female,ES,Paid Search,2025-02-27 00:00:00
C00933,24.0,Male,CA,Partner,2023-10-18 00:00:00
C00934,29.0,Male,FR,Organic,2025-01-01 00:00:00
C00935,44.0,Male,IT,Referrral,2024-05-13 00:00:00
C00936,39.0,Non-binary,GB,Paid Social,2025-11-26 00:00:00
C00937,33.0,Male,US,Organic,2023-06-27 00:00:00
C00938,40.0,Female,DE,Paid Social,2023-06-17 00:00:00
C00939,24.0,Male,PT,Organic,2024-06-04 00:00:00
C00940,34.0,male ,IE,Referral,2024-07-26 00:00:00
C00941,35.0,Male,US,Partner,2025-02-17 00:00:00
C00942,30.0,Male,ES,Partner,2024-03-31 00:00:00
C00943,,Male,CA,Email,2025-10-26 00:00:00
C00944,27.0,Female ,US,Partner,2024-06-18 00:00:00
C00945,39.0,Female,FR,Paid Search,2023-05-26 00:00:00
C00946,39.0,Male,DE,Paid Search,15.05.2023
C00947,18.0,Male,DE,Partner,2026-01-02 00:00:00
C00948,45.0,Female,IT,Email,01.06.2023
C00949,18.0,Male,CA,Email,2025-12-04 00:00:00
C00950,28.0,Male,FR,E-mail,2023-11-10 00:00:00
C00951,43.0,Male,GB,Organic,2023-04-16 00:00:00
C00952,31.0,Male,US,Email,2023-12-10 00:00:00
C00953,21.0,Female,GB,Email,2024-11-23 00:00:00
C00954,24.0,Prefer not to say,DEU,Paid Social,2024-04-27 00:00:00
C00955,43.0,Prefer not to say,DE,Partner,2025-06-04 00:00:00
C00956,,Prefer not to say,US,Paid Social,2024-11-19 00:00:00
C00957,44.0,Male,FR,Email,2024-03-27 00:00:00
C00958,34.0,Male,IE,Organic,2024-12-16 00:00:00
C00959,23.0,Male,FR ,Partner,2025-12-30 00:00:00
C00960,29.0,Female ,DE,Organic,2024-04-09 00:00:00
C00961,25.0,Male,GB,Paid Search,2023-06-22 00:00:00
C00962,42.0,Male,DE,Organic,2024-04-05 00:00:00
C00963,41.0,Male,IT,Paid Search,2025-08-04 00:00:00
C00964,19.0,Male,NL,Organic,2023-09-03 00:00:00
C00965,30.0,M,IT,Email,2025-12-05 00:00:00
C00966,26.0,Female,GB,Paid Social,2024-10-25 00:00:00
C00967,46.0,Male,US,Partner,11/08/2024
C00968,22.0,Female, ES,Organic,2023-12-24 00:00:00
C00969,48.0,Male,US,Organic,2025-11-03 00:00:00
C00970,34.0,Female,USA,Referral,2023-02-10 00:00:00
C00971,24.0,Male,DE,Referral,2023-12-03 00:00:00
C00972,28.0,Female,FR,Paid Social,2024-04-16 00:00:00
C00973,27.0,Male,NL,Referral,2024-06-21 00:00:00
C00974,23.0,Male,IT,Partner,2024-06-18 00:00:00
C00975,35.0,Female,NL,Paid Social,2023-06-16 00:00:00
C00976,23.0,Male,ES,Email,2023-09-12 00:00:00
C00977,18.0,Male,ES,Referral,2023-04-18 00:00:00
C00978,31.0,Non-binary,US,Paid Social,2024-10-07 00:00:00
C00979,18.0,F,FR,Paid Search,2024-01-31 00:00:00
C00980,27.0,Female,US,Organic,2024-09-29 00:00:00
C00981,26.0,Female,US,Organic,2024-10-26 00:00:00
C00982,26.0,Male,US,Referral,2025-03-02 00:00:00
C00983,52.0,Male,IT,Referral,2024-09-08 00:00:00
C00984,35.0,Male,NLD,Paid Search,2024-12-31 00:00:00
C00985,36.0,Female,,Paid Social,2024-10-23 00:00:00
C00986,18.0,Male,IE,Organic,2025-01-05 00:00:00
C00987,28.0,Male,SE,Organic,2024-11-25 00:00:00
C00988,36.0,Male,US,Email,2023-12-23 00:00:00
C00989,25.0,Female,NL,Paid Search,2023-10-05 00:00:00
C00990,42.0,Female,IT,,2025-06-06 00:00:00
C00991,23.0,Non-binary,NL,Paid Search,2024-01-22 00:00:00
C00992,31.0,Female,US,Paid Search,2024-09-10 00:00:00
C00993,29.0,Female,US,Referral,2023-08-10 00:00:00
C00994,35.0,Female,PL,Email,2024-05-01 00:00:00
C00995,28.0,Female,US,Paid Social,2024-08-19 00:00:00
C00996,32.0,Female,GB,Paid Social,2024-12-06 00:00:00
C00997,32.0,Male,GB,Paid Search,2024-08-16 00:00:00
C00998,27.0,Female,US,Paid Social,2024-02-11 00:00:00
C00999,38.0,Female,US,Paid Search,2025-12-19 00:00:00
C01000,36.0,Male,PT,Organic,2024-07-31 00:00:00
C01001,33.0,Male,NL,Partner,2025-06-29 00:00:00
C01002,30.0,Male,SE,Paid Search,2025-04-10 00:00:00
C01003,41.0,Female,CA,Paid Search,2024-09-21 00:00:00
C01004,32.0,Male,US,Organic,25.09.2025
C01005,31.0,Female,GB,Partner,2023-05-25 00:00:00
C01006,35.0,Male,GB,Organic,11/04/2025
C01007,49.0,Female,US,Paid Search,2025-08-16 00:00:00
C01008,22.0,Male,ES,Partner,2024-07-21 00:00:00
C01009,41.0,Non-binary,PT,Paid Search,2025-04-06 00:00:00
C01010,18.0,Female,DE,Email,2024-08-09 00:00:00
C01011,36.0,Male,GB,Organic,30.10.2023
C01012,48.0,M,GB,Referral,2025-06-20 00:00:00
C01013,38.0,Male,US,Email,2023-10-05 00:00:00
C01014,36.0,Male,US,Paid Social,2023-12-21 00:00:00
C01015,29.0,NB,DE,Paid Social,2024-08-08 00:00:00
C01016,34.0,Non-binary,GB,Paid Search,2025-08-01 00:00:00
C01017,32.0,Female,DE,Referral,2024-03-08 00:00:00
C01018,27.0,Female,,Partner,2024-07-10 00:00:00
C01019,31.0,Male,US,Paid  Search,2023-02-16 00:00:00
C01020,36.0,Female,US,Email,05/11/2023
C01021,27.0,Female,US,Paid Social,2023-03-05 00:00:00
C01022,27.0,Male,US,Paid Social,2023-03-23 00:00:00
C01023,22.0,Non-binary,DE,Paid Search,2025-09-05 00:00:00
C01024,38.0,Male,IT,Referral,2025-08-06 00:00:00
C01025,39.0,Female,NL,Partner,2025-07-15 00:00:00
C01026,36.0,Non-binary,FR,Paid Social,2023-03-04 00:00:00
C01027,43.0,Female,GB,Organic,2023-03-29 00:00:00
C01028,35.0,Male,US,Paid Social,2023-11-13 00:00:00
C01029,38.0,Female,GB,Referral,2024-09-29 00:00:00
C01030,37.0,Male,CA,Email,2024-01-12 00:00:00
C01031,33.0,Female,NL,Organic,07/03/2024
C01032,12.0,Male,DE,Organic,2023-07-14 00:00:00
C01033,54.0,Female,US,Paid Search,2025-04-03 00:00:00
C01034,30.0,Female,CA,Organic,2023-12-20 00:00:00
C01035,28.0,Male,US,Email,2023-03-16 00:00:00
C01036,38.0,Male,SE,organic,2025-04-17 00:00:00
C01037,36.0,Female,US,Paid Social,2025-10-14
C01038,21.0,Male,US,Organic,2023-01-17 00:00:00
C01039,44.0,Male,US,Paid Search,2024-05-07 00:00:00
C01040,33.0,Male,IT,Email,2025-07-21 00:00:00
C01041,24.0,Male,DE,Paid Search,2025-03-06 00:00:00
C01042,45.0,Female,FR,Organic,2025-08-23 00:00:00
C01043,40.0,Female,,Organic,2024-04-12 00:00:00
C01044,23.0,Male,US,Email,2024-02-24 00:00:00
C01045,50.0,Male,NL,Email,2025-03-10 00:00:00
C01046,40.0,Male,US,Organic,2023-06-23 00:00:00
C01047,34.0,Male,US,Paid Social,2023-09-27 00:00:00
C01048,,Female,DE,Organic,11/08/2024
C01049,35.0,Male,US,Paid Social,2025-01-23 00:00:00
C01050,34.0,Female,US,Organic,2023-05-15 00:00:00
C01051,28.0,Non-binary,IT,Referral,2024-07-26 00:00:00
C01052,39.0,Female,DE,Email,02/16/2024
C01053,38.0,Female,US,Organic,2024-07-19 00:00:00
C01054,34.0,Male,CA,Paid Search,2025-12-16 00:00:00
C01055,27.0,Male,DEU,Organic,03/28/2023
C01056,35.0,Male,US,Paid Search,2026-01-26 00:00:00
C01057,33.0,NB,US,Organic,2024-05-21 00:00:00
C01058,22.0,Female,FR,Organic,2025-05-20 00:00:00
C01059,21.0,Male,FR,Email,2024-04-23 00:00:00
C01060,39.0,,IE,Organic,2023-12-17 00:00:00
C01061,18.0,Male,GB,Partner,2025-05-18 00:00:00
C01062,36.0,Female,US,Organic,2025-02-13 00:00:00
C01063,30.0,Female, ES,Paid Social,2023-06-12 00:00:00
C01064,46.0,Female,FR,Paid Search,2025-03-05 00:00:00
C01065,30.0,Female,US,Email,2025-04-28 00:00:00
C01066,40.0,Male,DE,Organic,2024-03-13 00:00:00
C01067,30.0,Female,US,Organic,2025-11-09 00:00:00
C01068,35.0,Female,NL,Referral,2024-12-23 00:00:00
C01069,41.0,Male,IT,Referral,2024-01-11 00:00:00
C01070,30.0,Female,GB,Paid Social,01/13/2023
C01071,43.0,Male,IE,Organic,2025-01-30 00:00:00
C01072,,Female,IE,E-mail,2023-08-24 00:00:00
C01073,37.0,Female,US,Partner,2025-05-02 00:00:00
C01074,42.0,Female,GB,Paid Social,2024-08-14 00:00:00
C01075,40.0,Female,FR,Referrral,2024-06-10 00:00:00
C01076,51.0,Male,U.S.,Organic,2023-07-04 00:00:00
C01077,27.0,Female,GB,Organic,2025-03-12 00:00:00
C01078,22.0,Female,US,Email,06.07.2023
C01079,25.0,Female,PL,Referral,15.04.2024
C01080,40.0,Female,GB,Organic,2025-07-31 00:00:00
C01081,38.0,Male,ES,Email,2025-11-03 00:00:00
C01082,35.0,Female,GB,Paid Social,2026-01-19 00:00:00
C01083,24.0,Female, ES,Paid Search,2025-12-15 00:00:00
C01084,41.0,Male,NL,Paid Search,09/18/2024
C01085,23.0,Female,US,Referral,2023-08-14 00:00:00
C01086,44.0,Non-binary,US,Paid Search,2025-08-03 00:00:00
C01087,60.0,Female,GB,Paid Social,2025-06-22 00:00:00
C01088,37.0,Female,FR,Referral,2026-01-21 00:00:00
C01089,39.0,Male,CA,Organic,2025-01-03 00:00:00
C01090,30.0,Prefer not to say,US,Email,2023-06-09 00:00:00
C01091,18.0,Male,CA,Paid Search,20.07.2024
C01092,29.0,Female,US,Paid Search,2024-05-20 00:00:00
C01093,24.0,Female,US,Paid Social,2025-08-08 00:00:00
C01094,21.0,Female,DE,Paid Social,2024-03-18 00:00:00
C01095,50.0,Female,US,Paid Search,2024-01-06 00:00:00
C01096,36.0,Female,CA,Paid Social,2023-04-01 00:00:00
C01097,37.0,Female,FR,Partner,2025-07-30
C01098,31.0,Male,ES,Referral,2025-05-01 00:00:00
C01099,32.0,Female,US,Partner,2023-02-16 00:00:00
C01100,43.0,Female,CA,Organic,2024-05-03 00:00:00
C01101,34.0,Male,US,Paid Search,2024-06-24 00:00:00
C01102,39.0,Female,PL,Paid Social,2024-06-12 00:00:00
C01103,32.0,Female,US,Organic,2025-11-01 00:00:00
C01104,31.0,,US,E-mail,2023-06-19 00:00:00
C01105,21.0,Female,GB,Paid Search,2023-12-12 00:00:00
C01106,,Male,US,Organic,2023-07-23 00:00:00
C01107,32.0,Female,US,Organic,2023-10-03 00:00:00
C01108,35.0,Male,US,Organic,2025-10-19 00:00:00
C01109,22.0,Male,FR,Paid Search,2025-11-26 00:00:00
C01110,34.0,Female,FR,Paid Social,2023-02-20 00:00:00
C01111,34.0,Male,FR,Paid Social,2024-12-13 00:00:00
C01112,18.0,Male,ES,Organic,2023-09-20 00:00:00
C01113,26.0,Female,CA,Organic,2023-08-06
C01114,38.0,Male,SE,Partner,2023-11-26 00:00:00
C01115,37.0,Male,ES,Organic,08.08.2023
C01116,24.0,Male,IT,Paid Search,2024-07-06 00:00:00
C01117,35.0,Female,ES,Paid Social,2026-01-27 00:00:00
C01118,43.0,Male,CA,Paid Social,2024-10-22 00:00:00
C01119,41.0,Female,CA,Partner,2025-03-26 00:00:00
C01120,33.0,Female,GB,Paid Social,2024-07-09 00:00:00
C01121,30.0,Male,US,Email,16.01.2023
C01122,28.0,Female,GB,Partner,2023-04-05 00:00:00
C01123,38.0,Male,US,Organic,2023-10-31 00:00:00
C01124,36.0,Male,US,Organic,2023-10-02 00:00:00
C01125,40.0,Male,DEU,Paid Search,05.08.2025
C01126,35.0,Female,FR,Paid Search,08.08.2025
C01127,41.0,Male,DE,Paid Social,2025-08-20 00:00:00
C01128,35.0,Female,CA,Organic,2024-12-19 00:00:00
C01129,41.0,Male,DE,Organic,2024-09-18
C01130,42.0,Female,SE,Paid Search,2025-01-01 00:00:00
C01131,27.0,Male,FR,Paid Social,2024-04-03 00:00:00
C01132,18.0,Male,FR ,,25.01.2025
C01133,48.0,Male,GB,Email,2025-06-14 00:00:00
C01134,36.0,Female,CA,Organic,2025-05-09 00:00:00
C01135,19.0,Male,FR,Paid Search,2024-11-22 00:00:00
C01136,28.0,Non-binary,PT,Email,2023-03-07 00:00:00
C01137,41.0,Female,GB,Paid Social,2025-03-28 00:00:00
C01138,31.0,male ,GB,Paid Social,2024-02-18 00:00:00
C01139,29.0,Male,GB,Paid Social,2025-04-18 00:00:00
C01140,47.0,Female,GB,Organic,2024-08-31 00:00:00
C01141,25.0,Female,PT,Partner,2025-09-20 00:00:00
C01142,27.0,Female,ES,Paid Social,2024-01-17 00:00:00
C01143,36.0,Prefer not to say,CA,Paid Social,2025-11-15
C01144,38.0,Female,GB,Paid Social,2025-08-09 00:00:00
C01145,38.0,Female,GB,Paid Search,2024-01-09 00:00:00
C01146,42.0,Female,US,Organic,2024-06-27 00:00:00
C01147,36.0,,DE,Referral,2024-08-21 00:00:00
C01148,38.0,Female,IT,Paid Search,2025-05-16 00:00:00
C01149,32.0,Female,FR,Organic,15.02.2025
C01150,35.0,Female,US,Paid  Search,2025-08-18 00:00:00
C01151,35.0,Female,,Email,2024-02-21 00:00:00
C01152,36.0,Male,ES,Paid Search,22.07.2024
C01153,41.0,Male,US,Paid Search,2024-04-30 00:00:00
C01154,39.0,Male,FR,Paid Social,2025-10-22 00:00:00
C01155,34.0,male ,FR,Referral,2023-12-10 00:00:00
C01156,27.0,Male,IT,Paid Social,2024-10-23 00:00:00
C01157,,Female,US,Partner,2023-05-16 00:00:00
C01158,34.0,Female,US,Organic,2025-08-16 00:00:00
C01159,36.0,Female,DE,Email,2024-03-09 00:00:00
C01160,54.0,Male,US,Partner,2024-01-19 00:00:00
C01161,29.0,Female,GB,Paid Search,2024-10-18 00:00:00
C01162,38.0,Male,IT,Paid Social,2024-07-16 00:00:00
C01163,44.0,Female,US,Organic,2025-08-13 00:00:00
C01164,35.0,Male,GB,Paid Search,2024-08-21 00:00:00
C01165,,Male,PT,Organic,08/05/2024
C01166,31.0,Male,DE,organic,2023-04-29 00:00:00
C01167,37.0,Female,DE,Email,2023-01-25 00:00:00
C01168,27.0,Male,DE,Organic,2024-03-25 00:00:00
C01169,31.0,Female,US,Paid Social,2026-01-29 00:00:00
C01170,36.0,Female,US,Paid Search,2025-10-30 00:00:00
C01171,42.0,Female,FR,Paid Search,2024-12-09 00:00:00
C01172,37.0,Male,GB,Paid Search,2024-12-11 00:00:00
C01173,45.0,Male,CA,Paid Search,2024-03-17 00:00:00
C01174,33.0,Male,US,Paid Social,07/20/2023
C01175,31.0,Male,NL,Email,2023-01-10 00:00:00
C01176,58.0,Female,US,Paid Search,2024-01-17 00:00:00
C01177,38.0,Male,ES,Email,2023-12-23 00:00:00
C01178,28.0,Male,GB,Paid Social,2023-08-04 00:00:00
C01179,28.0,Male,DE,Paid Social,2023-10-20
C01180,26.0,Female,,Organic,2023-01-28 00:00:00
C01181,42.0,Male,US,Organic,2024-11-16 00:00:00
C01182,31.0,Female,DE,Partner,2025-11-11 00:00:00
C01183,35.0,Male,FR,Paid Social,17.02.2025
C01184,,Prefer not to say,US,Paid Search,2024-05-20 00:00:00
C01185,41.0,Female,GB,Referral,2024-04-18 00:00:00
C01186,,Male,GB,Paid Search,2023-12-13 00:00:00
C01187,24.0,Male,US,Referral,2023-06-10 00:00:00
C01188,36.0,Male,U.S.,Paid Search,2024-11-05 00:00:00
C01189,39.0,Male,US,Email,2024-09-30 00:00:00
C01190,37.0,Male,DE,Organic,01/09/2023
C01191,27.0,Female,US,Organic,2024-04-13 00:00:00
C01192,40.0,Female,,Paid Social,2023-11-10 00:00:00
C01193,27.0,Male,CA,Organic,2023-07-11 00:00:00
C01194,29.0,Female,GB,Email,2025-03-03 00:00:00
C01195,26.0,Male,GB,Paid Social,2024-08-15 00:00:00
C01196,,Prefer not to say,SE,Organic,2024-12-15 00:00:00
C01197,40.0,Male,DE,Organic,2025-03-15 00:00:00
C01198,39.0,Female,IT,E-mail,2026-01-11 00:00:00
C01199,45.0,Female,US,Paid Social,2025-06-23 00:00:00
C01200,59.0,Male,CA,Partner,2024-11-30 00:00:00
C01201,19.0,Male,US,Organic,2025-09-17 00:00:00
C01202,27.0,Male,GB,Email,2024-06-22 00:00:00
C01203,28.0,Female,FR,Paid Social,2026-01-14 00:00:00
C01204,26.0,Female,IT,Paid Social,05/08/2025
C01205,24.0,Female,DE,Paid Search,2025-01-03 00:00:00
C01206,31.0,Female,FR,Organic,2025-10-15 00:00:00
C01207,23.0,F,USA,Email,2024-08-03 00:00:00
C01208,37.0,Female,US,Email,2025-03-23 00:00:00
C01209,34.0,Female,IT,Paid Search,2023-11-17 00:00:00
C01210,38.0,Female,US,Email,2025-12-21 00:00:00
C01211,39.0,Male,US,Organic,2024-12-03 00:00:00
C01212,39.0,Female,PL,Organic,2025-05-31 00:00:00
C01213,31.0,Male,IE,Organic,2024-06-03
C01214,53.0,Male,FR,Paid Search,2025-09-03 00:00:00
C01215,36.0,Female,GB,Organic,2023-03-25 00:00:00
C01216,18.0,Male,IT,Paid Search,2023-05-09 00:00:00
C01217,25.0,Male, ES,Organic,2024-07-25 00:00:00
C01218,18.0,Male,GB,Referral,2025-04-05 00:00:00
C01219,34.0,Female,CA,Partner,2025-06-30 00:00:00
C01220,33.0,Female,SE,Paid Social,2024-05-10 00:00:00
C01221,30.0,Male,SE,paid-social,2025-01-02 00:00:00
C01222,52.0,Male,FR,Referral,2024-09-15 00:00:00
C01223,39.0,F,US,Organic,2025-12-19 00:00:00
C01224,41.0,Non-binary,DE,Referral,2025-01-07 00:00:00
C01225,26.0,Male,US,Paid Social,2024-04-14 00:00:00
C01226,25.0,Non-binary,NL,Paid Search,2025-12-28 00:00:00
C01227,34.0,Female,US,Organic,2023-05-01 00:00:00
C01228,36.0,Male,US,Partner,2026-01-14 00:00:00
C01229,18.0,Female,ES,Email,2023-06-23 00:00:00
C01230,32.0,Female,GB,paid-social,2023-11-21 00:00:00
C01231,34.0,Female,IT,Email,2025-07-14 00:00:00
C01232,32.0,Male,US,Email,2025-04-06 00:00:00
C01233,27.0,male ,IT,Organic,2025-12-29 00:00:00
C01234,29.0,F,US,Referral,2025-04-25 00:00:00
C01235,32.0,Female,US,Paid Search,18.12.2024
C01236,35.0,Prefer not to say,GB,Paid Search,2024-01-26 00:00:00
C01237,39.0,Female,US,Organic,2023-01-06 00:00:00
C01238,44.0,Female,DE,Email,2023-05-20 00:00:00
C01239,31.0,Female,US,Referral,12/02/2023
C01240,30.0,Male,US,Referrral,2023-02-16 00:00:00
C01241,38.0,Male,ES,Paid Search,2024-07-26 00:00:00
C01242,39.0,Male,US,Paid Search,2025-05-26 00:00:00
C01243,30.0,Female,FR,Referral,2025-12-21 00:00:00
C01244,41.0,Male,ES,Email,2024-07-05 00:00:00
C01245,43.0,Female,US,Paid Search,2025-09-13 00:00:00
C01246,46.0,Male,ES,paid-social,2026-01-15 00:00:00
C01247,50.0,Male,US,Paid Social,2025-08-27 00:00:00
C01248,26.0,Female,GB,Paid Search,08.06.2024
C01249,34.0,Male,US,Paid Search,2024-01-02 00:00:00
C01250,34.0,Female,IT,,2026-01-07 00:00:00
C01251,33.0,Male,DE,Organic,2023-09-30 00:00:00
C01252,28.0,Female,DE,Paid Search,04/08/2024
C01253,21.0,Male,IE,Partner,2023-03-25 00:00:00
C01254,35.0,Prefer not to say,CA,Partner ,2025-06-13 00:00:00
C01255,27.0,Female,SE,Organic,2025-01-02 00:00:00
C01256,35.0,Male,ES,Referral,06.04.2023
C01257,27.0,Male,PL,Email,08.09.2023
C01258,24.0,Male,USA,Paid Search,2024-09-18 00:00:00
C01259,36.0,Female,PT,Organic,2024-09-01 00:00:00
C01260,35.0,Female,US,Paid Social,2025-06-22 00:00:00
C01261,39.0,Male,IT,Paid Search,2023-10-27 00:00:00
C01262,54.0,Male,IT,,2025-11-08 00:00:00
C01263,36.0,Female,FR,Organic,2024-05-15 00:00:00
C01264,38.0,Female,US,Organic,2025-07-16 00:00:00
C01265,24.0,Female,IE,Paid Search,2023-09-26 00:00:00
C01266,22.0,Female,US,Referral,2023-02-11 00:00:00
C01267,48.0,Female,DE,,2023-03-04 00:00:00
C01268,26.0,Prefer not to say,DE,Organic,2024-02-25 00:00:00
C01269,25.0,Male,NLD,Paid Search,2025-12-10 00:00:00
C01270,34.0,Male,ES,Referral,2023-02-24 00:00:00
C01271,33.0,Male,US,Organic,02/20/2024
C01272,26.0,Female,FR,Paid Social,2023-05-04 00:00:00
C01273,31.0,Male,NL,Paid Social,2025-11-15 00:00:00
C01274,45.0,Non-binary,CA,Paid Search,2025-01-31 00:00:00
C01275,27.0,Female,ES,Email,2025-05-09 00:00:00
C01276,,Female,US,Partner,2025-03-14 00:00:00
C01277,42.0,Female,NL,Paid Search,2025-01-10 00:00:00
C01278,38.0,Male,PL,Organic,2025-05-21 00:00:00
C01279,28.0,Female,US,Paid Search,2023-01-10 00:00:00
C01280,20.0,Male,FR,Organic,2025-09-02 00:00:00
C01281,27.0,,DE,Paid Social,2025-04-13 00:00:00
C01282,34.0,,DE,Partner,2025-04-13 00:00:00
C01283,44.0,Female,ES,Partner,2024-03-19 00:00:00
C01284,25.0,Female,DE,Paid Search,2025-06-21 00:00:00
C01285,33.0,Male,FR,Paid Search,2024-03-06 00:00:00
C01286,40.0,Female,US,Organic,2023-02-25 00:00:00
C01287,18.0,Female,GB,Paid Social,2025-10-20 00:00:00
C01288,43.0,Female,NL,Organic,2023-09-22 00:00:00
C01289,23.0,Male,US,Email,2023-04-25 00:00:00
C01290,37.0,Male,DE,Partner,2024-12-01 00:00:00
C01291,36.0,Female,US,Organic,2023-09-21 00:00:00
C01292,44.0,M,NL,Paid Social,2025-08-25 00:00:00
C01293,39.0,Female,DE,paid-social,2024-05-15 00:00:00
C01294,18.0,Female,GB,Referral,2023-01-06 00:00:00
C01295,27.0,Non-binary,US,Paid Search,2025-12-08 00:00:00
C01296,35.0,Male,GB,Organic,2024-08-02 00:00:00
C01297,32.0,Non-binary,DEU,Paid Social,2023-10-24 00:00:00
C01298,38.0,Male,DE,Organic,02/02/2025
C01299,41.0,Female,GB,Paid Social,2024-08-20 00:00:00
C01300,39.0,Female,ES,Organic,2023-02-03 00:00:00
C01301,32.0,Male,GB,Paid Social,2025-05-06 00:00:00
C01302,18.0,Male,GB,Partner,2024-03-28 00:00:00
C01303,30.0,Male,CA,Organic,2025-02-27 00:00:00
C01304,38.0,Female,US,Paid Search,10/06/2025
C01305,24.0,Female,ES,Referral,2024-11-19 00:00:00
C01306,40.0,Male,NL,Organic,2025-01-26 00:00:00
C01307,42.0,NB,SE,Paid Social,2023-10-14 00:00:00
C01308,35.0,Female,NL,Paid Social,2023-09-25 00:00:00
C01309,18.0,Male,GB,Paid Search,2024-04-12 00:00:00
C01310,22.0,Female,CA,E-mail,2025-08-19 00:00:00
C01311,51.0,Non-binary,FR,Paid Search,2024-08-13 00:00:00
C01312,29.0,Female,PL,Paid Social,2024-01-28 00:00:00
C01313,18.0,Female,ES,Organic,2025-05-28 00:00:00
C01314,45.0,Female,DEU,Organic,2025-08-19 00:00:00
C01315,34.0,Female,FR,Referrral,2025-10-14 00:00:00
C01316,44.0,Male,ES,Partner,12/03/2023
C01317,36.0,Male,SE,Partner,2025-03-10 00:00:00
C01318,38.0,Female,ES,Referral,2024-10-27 00:00:00
C01319,37.0,Male,GB,Organic,2024-05-20 00:00:00
C01320,40.0,Female,US,Paid  Search,2024-03-23 00:00:00
C01321,54.0,Female,DE,Referral,2023-05-10 00:00:00
C01322,43.0,Non-binary,CA,Paid Social,2023-11-06 00:00:00
C01323,20.0,Male,PL,Organic,2024-09-11 00:00:00
C01324,38.0,Female,DE,Partner,09/26/2025
C01325,44.0,Female,GB,Organic,2025-09-03 00:00:00
C01326,45.0,Male,CA,Organic,2023-07-31 00:00:00
C01327,30.0,Female,FR,Paid  Search,2025-02-04 00:00:00
C01328,44.0,Female,DE,Paid Search,2023-04-06 00:00:00
C01329,42.0,Prefer not to say,US,Paid Search,2025-01-30 00:00:00
C01330,57.0,Female,NL,Paid Social,2024-01-21 00:00:00
C01331,27.0,Male,CA,Email,2024-05-21 00:00:00
C01332,29.0,Female,GB,Organic,03/19/2025
C01333,31.0,Female,US,Referral,2024-04-23 00:00:00
C01334,30.0,Male,DE,Paid Search,2025-06-28 00:00:00
C01335,26.0,Male,ES,Organic,2024-08-24 00:00:00
C01336,18.0,Male,NL,Paid Search,2026-01-30 00:00:00
C01337,30.0,Male,US,Paid  Search,2024-12-20 00:00:00
C01338,37.0,Female,IE,Organic,2023-12-01 00:00:00
C01339,30.0,Male,ES,Paid Search,2025-05-23 00:00:00
C01340,51.0,Female,CA,Paid Social,2024-04-04 00:00:00
C01341,34.0,Male,US,Paid Social,2024-08-25 00:00:00
C01342,46.0,Female,,Referral,2023-06-04 00:00:00
C01343,36.0,Male,NL,Partner,2023-05-15 00:00:00
C01344,41.0,Female,NLD,Paid Search,2024-10-09 00:00:00
C01345,37.0,Male,GB,Paid Search,2023-07-30 00:00:00
C01346,46.0,Female,ES,Paid Search,2026-01-29 00:00:00
C01347,35.0,Male,NL,Paid Social,2025-08-22 00:00:00
C01348,38.0,Male,FR,Organic,2025-02-28 00:00:00
C01349,,Female,ES,Paid Search,2025-04-08 00:00:00
C01350,31.0,Female,US,Organic,2024-11-01
C01351,38.0,Female,NL,Paid Search,2023-03-09 00:00:00
C01352,54.0,Male, ES,Email,2024-03-18 00:00:00
